t,group,first_shot_rate,immun_gain,immun_loss,rel_inf_prob_mult,pS_mult,hosp_mult,dnh_mult,dh_mult
493,0-19,2708.857143,2406.06,0,0.917975201,0.992747942,0.996347483,0.996347483,1
493,20-39,29842.92857,12859.62429,0,0.467236983,0.910009795,0.950555365,0.950555365,1
493,40-64,0,12941.17143,0,0.3941057,0.885042043,0.935055087,0.935055087,1
493,65+,0,269.8514286,0,0.162763107,0.695562388,0.78115722,0.78115722,1
494,0-19,28174.07143,2406.06,0,0.916384948,0.992626162,0.996285692,0.996285692,1
494,20-39,4377.714286,12859.62429,0,0.459609093,0.907307627,0.948918994,0.948918994,1
494,40-64,0,12941.17143,0,0.387305163,0.88169719,0.932911882,0.932911882,1
494,65+,0,269.8514286,0,0.162397929,0.695110514,0.780689919,0.780689919,1
495,0-19,32551.78571,2406.06,0,0.914794696,0.992503958,0.996223672,0.996223672,1
495,20-39,0,12859.62429,0,0.451981202,0.904514253,0.947217113,0.947217113,1
495,40-64,0,12941.17143,0,0.380504625,0.878232777,0.930674859,0.930674859,1
495,65+,0,269.8514286,0,0.16203275,0.694656603,0.780219899,0.780219899,1
496,0-19,32551.78571,2406.06,0,0.913204443,0.992381329,0.99616142,0.99616142,1
496,20-39,0,12859.62429,0,0.444353311,0.901624975,0.945445708,0.945445708,1
496,40-64,0,12941.17143,0,0.373704087,0.874642275,0.928337717,0.928337717,1
496,65+,0,269.8514286,0,0.161667572,0.694200642,0.779747137,0.779747137,1
497,0-19,4555,2406.06,0,0.911614191,0.992258272,0.996098935,0.996098935,1
497,20-39,0,12859.62429,0,0.436725421,0.898634768,0.943600429,0.943600429,1
497,40-64,0,12941.17143,0,0.36690355,0.870918674,0.925893582,0.925893582,1
497,65+,0,269.8514286,0,0.161302394,0.693742617,0.779271609,0.779271609,1
498,0-19,0,2406.06,0,0.910023938,0.992134785,0.996036217,0.996036217,1
498,20-39,0,12859.62429,0,0.42909753,0.89553825,0.941676556,0.941676556,1
498,40-64,0,12941.17143,0,0.360103012,0.867054432,0.923334935,0.923334935,1
498,65+,0,269.8514286,0,0.160937215,0.693282513,0.77879329,0.77879329,1
499,0-19,0,2406.06,0,0.908433686,0.992010866,0.995973263,0.995973263,1
499,20-39,0,12859.62429,0,0.42146964,0.892329649,0.93966896,0.93966896,1
499,40-64,0,12941.17143,0,0.353302475,0.863041429,0.920653536,0.920653536,1
499,65+,0,269.8514286,0,0.160572037,0.692820316,0.778312156,0.778312156,1
500,0-19,0,2406.06,0,0.906843433,0.991886512,0.995910072,0.995910072,1
500,20-39,0,12859.62429,0,0.413841749,0.889002766,0.937572053,0.937572053,1
500,40-64,0,12941.17143,0,0.346501937,0.858870905,0.917840333,0.917840333,1
500,65+,0,269.8514286,0,0.160206859,0.692356012,0.777828181,0.777828181,1
501,0-19,0,2406.06,0,0.905253181,0.991761721,0.995846644,0.995846644,1
501,20-39,0,12859.62429,0,0.406213859,0.885550938,0.935379741,0.935379741,1
501,40-64,0,12941.17143,0,0.339701399,0.8545334,0.914885363,0.914885363,1
501,65+,0,269.8514286,0,0.159841681,0.691889586,0.777341342,0.777341342,1
502,0-19,0,2406.06,0,0.903662928,0.991636491,0.995782976,0.995782976,1
502,20-39,0,12859.62429,0,0.398585968,0.881966993,0.93308536,0.93308536,1
502,40-64,0,13095.25143,0,0.332819893,0.84993489,0.911719643,0.911719643,1
502,65+,0,115.7714286,0,0.159685012,0.692077851,0.777537925,0.777537925,1
503,0-19,0,2406.06,0,0.902072676,0.991510819,0.995719068,0.995719068,1
503,20-39,0,12859.62429,0,0.390958077,0.878243197,0.930681613,0.930681613,1
503,40-64,0,13095.25143,0,0.325938387,0.845142203,0.908383586,0.908383586,1
503,65+,0,115.7714286,0,0.159528344,0.692266485,0.777734788,0.777734788,1
504,0-19,0,2406.06,0,0.900482423,0.991384704,0.995654918,0.995654918,1
504,20-39,0,12859.62429,0,0.383330187,0.874371201,0.928160489,0.928160489,1
504,40-64,0,13095.25143,0,0.319056881,0.840142777,0.904863062,0.904863062,1
504,65+,0,115.7714286,0,0.159371675,0.692455491,0.777931929,0.777931929,1
505,0-19,0,2406.06,0,0.898892171,0.991258142,0.995590524,0.995590524,1
505,20-39,0,23222.36714,0,0.36955547,0.866106245,0.92270362,0.92270362,1
505,40-64,0,2848.28,0,0.317560121,0.839961401,0.904734551,0.904734551,1
505,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
506,0-19,0,2406.06,0,0.897301918,0.991131132,0.995525886,0.995525886,1
506,20-39,0,23222.36714,0,0.355780754,0.857201303,0.916706439,0.916706439,1
506,40-64,0,2848.28,0,0.31606336,0.839778306,0.904604767,0.904604767,1
506,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
507,0-19,0,2406.06,0,0.895711666,0.991003671,0.995461001,0.995461001,1
507,20-39,0,23222.36714,0,0.342006038,0.847579045,0.910084519,0.910084519,1
507,40-64,0,2848.28,0,0.3145666,0.83959347,0.904473691,0.904473691,1
507,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
508,0-19,0,22778.23143,0,0.880656704,0.988825077,0.994349394,0.994349394,1
508,20-39,0,2850.195714,0,0.340315399,0.847370305,0.9099392,0.9099392,1
508,40-64,0,2848.28,0,0.313069839,0.839406866,0.904341303,0.904341303,1
508,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
509,0-19,0,22778.23143,0,0.865601743,0.986570702,0.99319395,0.99319395,1
509,20-39,0,2850.195714,0,0.33862476,0.847159479,0.909792356,0.909792356,1
509,40-64,0,2848.28,0,0.311573078,0.839218469,0.904207583,0.904207583,1
509,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
510,0-19,0,22778.23143,0,0.850546782,0.98423652,0.991992026,0.991992026,1
510,20-39,0,2850.195714,0,0.336934121,0.846946539,0.909643965,0.909643965,1
510,40-64,0,2848.28,0,0.310076318,0.839028253,0.904072511,0.904072511,1
510,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
511,0-19,0,380.8028571,0,0.850295096,0.984310951,0.992030441,0.992030441,1
511,20-39,0,2850.195714,0,0.335243482,0.84673145,0.909494002,0.909494002,1
511,40-64,0,2848.28,0,0.308579557,0.838836192,0.903936067,0.903936067,1
511,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
512,0-19,0,380.8028571,0,0.850043409,0.984385426,0.992068872,0.992068872,1
512,20-39,0,2850.195714,0,0.333552843,0.846514181,0.909342441,0.909342441,1
512,40-64,0,2848.28,0,0.307082797,0.838642259,0.903798229,0.903798229,1
512,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
513,0-19,0,380.8028571,0,0.849791723,0.984459946,0.99210732,0.99210732,1
513,20-39,0,2850.195714,0,0.331862205,0.846294698,0.909189256,0.909189256,1
513,40-64,0,2848.28,0,0.305586036,0.838446426,0.903658976,0.903658976,1
513,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
514,0-19,0,380.8028571,0,0.849540036,0.984534509,0.992145785,0.992145785,1
514,20-39,0,2850.195714,0,0.330171566,0.846072968,0.909034423,0.909034423,1
514,40-64,0,2848.28,0,0.304089276,0.838248665,0.903518287,0.903518287,1
514,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
515,0-19,0,380.8028571,0,0.84928835,0.984609117,0.992184268,0.992184268,1
515,20-39,0,2850.195714,0,0.328480927,0.845848955,0.908877913,0.908877913,1
515,40-64,0,2848.28,0,0.302592515,0.838048948,0.903376138,0.903376138,1
515,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
516,0-19,0,380.8028571,0,0.849036664,0.984683769,0.992222767,0.992222767,1
516,20-39,0,2850.195714,0,0.326790288,0.845622624,0.908719699,0.908719699,1
516,40-64,0,2848.28,0,0.301095754,0.837847245,0.903232507,0.903232507,1
516,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
517,0-19,0,380.8028571,0,0.848784977,0.984758465,0.992261283,0.992261283,1
517,20-39,0,2850.195714,0,0.325099649,0.84539394,0.908559754,0.908559754,1
517,40-64,0,2848.28,0,0.299598994,0.837643527,0.903087371,0.903087371,1
517,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
518,0-19,0,380.8028571,0,0.848533291,0.984833206,0.992299816,0.992299816,1
518,20-39,0,2850.195714,0,0.32340901,0.845162864,0.908398048,0.908398048,1
518,40-64,0,2848.28,0,0.298102233,0.837437763,0.902940705,0.902940705,1
518,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
519,0-19,0,380.8028571,0,0.848281604,0.984907991,0.992338366,0.992338366,1
519,20-39,0,2850.195714,0,0.321718371,0.84492936,0.908234553,0.908234553,1
519,40-64,0,2848.28,0,0.296605473,0.837229922,0.902792486,0.902792486,1
519,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
520,0-19,0,380.8028571,0,0.848029918,0.98498282,0.992376933,0.992376933,1
520,20-39,0,4403.132857,0,0.319106583,0.843683779,0.907360895,0.907360895,1
520,40-64,0,1295.342857,0,0.295924775,0.838005632,0.903345298,0.903345298,1
520,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
521,0-19,0,380.8028571,0,0.847778231,0.985057694,0.992415517,0.992415517,1
521,20-39,0,4403.132857,0,0.316494795,0.842417641,0.906470169,0.906470169,1
521,40-64,0,1295.342857,0,0.295244077,0.838784918,0.90389963,0.90389963,1
521,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
522,0-19,0,380.8028571,0,0.847526545,0.985132612,0.992454118,0.992454118,1
522,20-39,0,4403.132857,0,0.313883006,0.841130432,0.905561871,0.905561871,1
522,40-64,0,1295.342857,0,0.294563379,0.839567806,0.904455487,0.904455487,1
522,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
523,0-19,0,3532.757143,0,0.845191617,0.984691844,0.992226931,0.992226931,1
523,20-39,0,2546.521429,0,0.312372497,0.842780004,0.906725364,0.906725364,1
523,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
523,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
524,0-19,0,3532.757143,0,0.84285669,0.984248635,0.991998279,0.991998279,1
524,20-39,0,2546.521429,0,0.310861987,0.844445606,0.907895551,0.907895551,1
524,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
524,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
525,0-19,0,3532.757143,0,0.840521762,0.983802963,0.99176815,0.99176815,1
525,20-39,0,2546.521429,0,0.309351477,0.846127474,0.909072492,0.909072492,1
525,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
525,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
526,0-19,0,2799.678571,0,0.838671353,0.984870405,0.992318992,0.992318992,1
526,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
526,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
526,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
527,0-19,0,2799.678571,0,0.836820943,0.985942569,0.99287107,0.99287107,1
527,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
527,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
527,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
528,0-19,0,2799.678571,0,0.834970534,0.987019484,0.993424387,0.993424387,1
528,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
528,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
528,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
529,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
529,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
529,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
529,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
530,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
530,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
530,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
530,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
531,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
531,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
531,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
531,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
532,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
532,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
532,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
532,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
533,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
533,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
533,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
533,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
534,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
534,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
534,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
534,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
535,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
535,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
535,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
535,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
536,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
536,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
536,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
536,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
537,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
537,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
537,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
537,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
538,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
538,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
538,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
538,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
539,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
539,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
539,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
539,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
540,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
540,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
540,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
540,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
541,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
541,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
541,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
541,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
542,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
542,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
542,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
542,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
543,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
543,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
543,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
543,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
544,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
544,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
544,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
544,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
545,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
545,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
545,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
545,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
546,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
546,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
546,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
546,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
547,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
547,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
547,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
547,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
548,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
548,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
548,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
548,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
549,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
549,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
549,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
549,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
550,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
550,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
550,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
550,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
551,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
551,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
551,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
551,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
552,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
552,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
552,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
552,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
553,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
553,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
553,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
553,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
554,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
554,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
554,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
554,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
555,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
555,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
555,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
555,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
556,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
556,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
556,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
556,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
557,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
557,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
557,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
557,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
558,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
558,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
558,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
558,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
559,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
559,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
559,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
559,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
560,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
560,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
560,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
560,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
561,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
561,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
561,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
561,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
562,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
562,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
562,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
562,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
563,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
563,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
563,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
563,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
564,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
564,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
564,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
564,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
565,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
565,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
565,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
565,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
566,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
566,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
566,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
566,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
567,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
567,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
567,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
567,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
568,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
568,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
568,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
568,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
569,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
569,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
569,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
569,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
570,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
570,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
570,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
570,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
571,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
571,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
571,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
571,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
572,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
572,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
572,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
572,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
573,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
573,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
573,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
573,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
574,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
574,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
574,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
574,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
575,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
575,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
575,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
575,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
576,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
576,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
576,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
576,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
577,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
577,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
577,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
577,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
578,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
578,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
578,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
578,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
579,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
579,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
579,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
579,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
580,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
580,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
580,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
580,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
581,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
581,20-39,0,0,0,0.309351477,0.846127474,0.909072492,0.909072492,1
581,40-64,0,0,0,0.294563379,0.839567806,0.904455487,0.904455487,1
581,65+,0,0,0,0.159371675,0.692455491,0.777931929,0.777931929,1
582,0-19,0,0,0,0.834970534,0.987019484,0.993424387,0.993424387,1
